color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_orig,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:icon,milgeo:meta:name,milgeo:meta:observation_datetime,name,observation_datetime,outline-color,sidc
"128,0,128,1",POINT (37.2920527 48.3905038),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u04346""]",,гепард6,,,10016600006099000000
"128,0,128,1",POINT (37.2935508 48.390526),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u04347""]",,гепард7,,,10016600006099000000
"128,0,128,1",POINT (37.2949011 48.390528),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u04348""]",,гепард8,,,10016600006099000000
"128,0,128,1",POINT (37.296251 48.3905391),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u04349""]",,гепард9,,,10016600006099000000
"128,0,128,1",POINT (37.2976013 48.3905411),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043410""]",,гепард10,,,10016600006099000000
"128,0,128,1",POINT (37.2989512 48.390552),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043411""]",,гепард11,,,10016600006099000000
"128,0,128,1",POINT (37.3003015 48.390554),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043412""]",,гепард12,,,10016600006099000000
"128,0,128,1",POINT (37.3016515 48.390565),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043413""]",,гепард13,,,10016600006099000000
"128,0,128,1",POINT (37.3030017 48.3905669),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043414""]",,гепард14,,,10016600006099000000
"128,0,128,1",POINT (37.3043517 48.3905778),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043415""]",,гепард15,,,10016600006099000000
"128,0,128,1",POINT (37.3049323 48.3905774),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043416""]",,гепард16,,,10016600006099000000
"128,0,128,1",POINT (37.3046733 48.3914639),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043417""]",,гепард17,,,10016600006099000000
"128,0,128,1",POINT (37.3044146 48.3923415),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043418""]",,гепард18,,,10016600006099000000
"128,0,128,1",POINT (37.3041555 48.393228),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043419""]",,гепард19,,,10016600006099000000
"128,0,128,1",POINT (37.3038968 48.3941055),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043420""]",,гепард20,,,10016600006099000000
"128,0,128,1",POINT (37.3036377 48.3949921),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043421""]",,гепард21,,,10016600006099000000
"128,0,128,1",POINT (37.303379 48.3958696),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0435\u043f\u0430\u0440\u0434-2025-02-05T14.41.07.344747.csv"", ""\u0433\u0435\u043f\u0430\u0440\u043422""]",,гепард22,,,10016600006099000000
,POINT (37.4287205 48.3684938),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u044c-2025-02-04T13.34.53.929673.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u044c1""]",,гармонь1,,"128,0,128,1",10061500002203000000
,POINT (37.4284907 48.369381),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u044c-2025-02-04T13.34.53.929673.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u044c2""]",,гармонь2,,"128,0,128,1",10061500002203000000
,POINT (37.428261 48.3702682),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u044c-2025-02-04T13.34.53.929673.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u044c3""]",,гармонь3,,"128,0,128,1",10061500002203000000
,POINT (37.4280312 48.3711554),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u044c-2025-02-04T13.34.53.929673.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u044c4""]",,гармонь4,,"128,0,128,1",10061500002203000000
,POINT (37.4278149 48.3720428),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u044c-2025-02-04T13.34.53.929673.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u044c5""]",,гармонь5,,"128,0,128,1",10061500002203000000
,POINT (37.4275854 48.3729211),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u044c-2025-02-04T13.34.53.929673.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u044c6""]",,гармонь6,,"128,0,128,1",10061500002203000000
,POINT (37.4273556 48.3738083),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u044c-2025-02-04T13.34.53.929673.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u044c7""]",,гармонь7,,"128,0,128,1",10061500002203000000
"128,0,128,1",POINT (37.4927471 48.3649801),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f-2025-02-04T13.58.41.315919.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f1""]",,гармония1,,,10016600006099000000
"128,0,128,1",POINT (37.4940787 48.3651324),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f-2025-02-04T13.58.41.315919.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f2""]",,гармония2,,,10016600006099000000
"128,0,128,1",POINT (37.4954107 48.3652757),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f-2025-02-04T13.58.41.315919.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f3""]",,гармония3,,,10016600006099000000
"128,0,128,1",POINT (37.4967423 48.3654281),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f-2025-02-04T13.58.41.315919.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f4""]",,гармония4,,,10016600006099000000
"128,0,128,1",POINT (37.498074 48.3655804),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f-2025-02-04T13.58.41.315919.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f5""]",,гармония5,,,10016600006099000000
"128,0,128,1",POINT (37.4994056 48.3657326),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f-2025-02-04T13.58.41.315919.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f6""]",,гармония6,,,10016600006099000000
"128,0,128,1",POINT (37.5007241 48.3658758),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f-2025-02-04T13.58.41.315919.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f7""]",,гармония7,,,10016600006099000000
"128,0,128,1",POINT (37.5020558 48.366028),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f-2025-02-04T13.58.41.315919.csv"", ""\u0433\u0430\u0440\u043c\u043e\u043d\u0438\u044f8""]",,гармония8,,,10016600006099000000
"128,0,128,1",POINT (37.3320623 48.3901017),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04301""]",,выгода1,,,10016600006099000000
"128,0,128,1",POINT (37.3322803 48.3892145),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04302""]",,выгода2,,,10016600006099000000
"128,0,128,1",POINT (37.3324983 48.3883273),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04303""]",,выгода3,,,10016600006099000000
"128,0,128,1",POINT (37.3327029 48.38744),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04304""]",,выгода4,,,10016600006099000000
"128,0,128,1",POINT (37.3329209 48.3865528),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04305""]",,выгода5,,,10016600006099000000
"128,0,128,1",POINT (37.3331389 48.3856656),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04306""]",,выгода6,,,10016600006099000000
"128,0,128,1",POINT (37.3333569 48.3847784),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04307""]",,выгода7,,,10016600006099000000
"128,0,128,1",POINT (37.3335749 48.3838912),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04308""]",,выгода8,,,10016600006099000000
"128,0,128,1",POINT (37.3337794 48.3830038),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u04309""]",,выгода9,,,10016600006099000000
"128,0,128,1",POINT (37.3339974 48.3821166),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0432\u044b\u0433\u043e\u0434\u0430-2025-02-05T14.35.33.964927.csv"", ""\u0432\u044b\u0433\u043e\u0434\u043010""]",,выгода10,,,10016600006099000000
