color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:name,name,sidc
"255,255,0,1",POINT (37.3577084 48.4042396),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043512""]",будущее12,10016600006099000000
"255,255,0,1",POINT (37.359136 48.4043679),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043513""]",будущее13,10016600006099000000
"255,255,0,1",POINT (37.3605504 48.404487),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043514""]",будущее14,10016600006099000000
"255,255,0,1",POINT (37.3619783 48.4046063),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043515""]",будущее15,10016600006099000000
"255,255,0,1",POINT (37.3633924 48.4047344),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043516""]",будущее16,10016600006099000000
"255,255,0,1",POINT (37.3648068 48.4048534),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043517""]",будущее17,10016600006099000000
"255,255,0,1",POINT (37.3662347 48.4049726),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043518""]",будущее18,10016600006099000000
"255,255,0,1",POINT (37.3676489 48.4051006),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043519""]",будущее19,10016600006099000000
"255,255,0,1",POINT (37.3690633 48.4052196),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043520""]",будущее20,10016600006099000000
"255,255,0,1",POINT (37.3704912 48.4053388),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043521""]",будущее21,10016600006099000000
"255,255,0,1",POINT (37.3719054 48.4054667),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043522""]",будущее22,10016600006099000000
"255,255,0,1",POINT (37.3733333 48.4055859),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043523""]",будущее23,10016600006099000000
"255,255,0,1",POINT (37.3747478 48.4057048),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043524""]",будущее24,10016600006099000000
"255,255,0,1",POINT (37.3761623 48.4058237),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043525""]",будущее25,10016600006099000000
"255,255,0,1",POINT (37.3775899 48.4059518),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043526""]",будущее26,10016600006099000000
"255,255,0,1",POINT (37.3790044 48.4060706),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043527""]",будущее27,10016600006099000000
"255,255,0,1",POINT (37.3804324 48.4061897),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043528""]",будущее28,10016600006099000000
"255,255,0,1",POINT (37.3818466 48.4063175),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043529""]",будущее29,10016600006099000000
"255,255,0,1",POINT (37.3832611 48.4064363),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043530""]",будущее30,10016600006099000000
"255,255,0,1",POINT (37.3846891 48.4065553),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043531""]",будущее31,10016600006099000000
"255,255,0,1",POINT (37.3861033 48.4066831),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043532""]",будущее32,10016600006099000000
"255,255,0,1",POINT (37.3875314 48.406802),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043533""]",будущее33,10016600006099000000
"255,255,0,1",POINT (37.3889459 48.4069208),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043534""]",будущее34,10016600006099000000
"255,255,0,1",POINT (37.3903601 48.4070485),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043535""]",будущее35,10016600006099000000
"255,0,255,1",POINT (37.4640416 48.3218545),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04301""]",касса1,10016600006099000000
"255,0,255,1",POINT (37.4633533 48.3227716),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04302""]",касса2,10016600006099000000
"255,0,255,1",POINT (37.4626785 48.3236889),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04303""]",касса3,10016600006099000000
"255,0,255,1",POINT (37.4619901 48.324606),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04304""]",касса4,10016600006099000000
"255,0,255,1",POINT (37.4613017 48.3255231),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04305""]",касса5,10016600006099000000
"255,0,255,1",POINT (37.4606268 48.3264404),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04306""]",касса6,10016600006099000000
"255,0,255,1",POINT (37.4599381 48.3273665),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04307""]",касса7,10016600006099000000
"255,0,255,1",POINT (37.4592496 48.3282836),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04308""]",касса8,10016600006099000000
"255,0,255,1",POINT (37.4585746 48.3292009),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u04309""]",касса9,10016600006099000000
"255,0,255,1",POINT (37.4578861 48.330118),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.48.11.620948.kml.ldk"", ""\u043a\u0430\u0441\u0441\u043010""]",касса10,10016600006099000000
"128,128,128,1",POINT (37.5829687 48.2652302),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04391""]",кальций1,10016600006099000000
"128,128,128,1",POINT (37.5833902 48.2660627),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04392""]",кальций2,10016600006099000000
"128,128,128,1",POINT (37.5838114 48.2669043),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04393""]",кальций3,10016600006099000000
"128,128,128,1",POINT (37.5842195 48.2677368),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04394""]",кальций4,10016600006099000000
"128,128,128,1",POINT (37.584641 48.2685693),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04395""]",кальций5,10016600006099000000
"128,128,128,1",POINT (37.5850623 48.2694109),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04396""]",кальций6,10016600006099000000
"128,128,128,1",POINT (37.5854839 48.2702435),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04397""]",кальций7,10016600006099000000
"128,128,128,1",POINT (37.5859054 48.2710761),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04398""]",кальций8,10016600006099000000
"128,128,128,1",POINT (37.5863268 48.2719177),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u04399""]",кальций9,10016600006099000000
"128,128,128,1",POINT (37.5867349 48.2727501),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u043910""]",кальций10,10016600006099000000
"128,128,128,1",POINT (37.5871565 48.2735827),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u043911""]",кальций11,10016600006099000000
"128,128,128,1",POINT (37.5875779 48.2744242),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.58.21.016841.kml.ldk"", ""\u043a\u0430\u043b\u044c\u0446\u0438\u043912""]",кальций12,10016600006099000000
"0,100,0,1",POINT (37.5765953 48.27258),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0438\u0441\u04427""]",лист7,10016600006099000000
"0,100,0,1",POINT (37.576122 48.2716748),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0438\u0441\u04426""]",лист6,10016600006099000000
"0,100,0,1",POINT (37.5756355 48.2707604),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0438\u0441\u04425""]",лист5,10016600006099000000
"0,100,0,1",POINT (37.5751488 48.2698551),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0438\u0441\u04424""]",лист4,10016600006099000000
"0,100,0,1",POINT (37.5746621 48.2689497),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0438\u0441\u04423""]",лист3,10016600006099000000
"0,100,0,1",POINT (37.5741888 48.2680445),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0438\u0441\u04422""]",лист2,10016600006099000000
"0,100,0,1",POINT (37.5737021 48.2671391),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0438\u0441\u04421""]",лист1,10016600006099000000
"255,228,181,1",POINT (37.5821862 48.2647888),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a1""]",сорняк1,10016600006099000000
"255,228,181,1",POINT (37.580817 48.2651047),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a2""]",сорняк2,10016600006099000000
"255,228,181,1",POINT (37.5794615 48.2654117),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a3""]",сорняк3,10016600006099000000
"255,228,181,1",POINT (37.5780923 48.2657275),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a4""]",сорняк4,10016600006099000000
"255,228,181,1",POINT (37.5767365 48.2660435),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a5""]",сорняк5,10016600006099000000
"255,228,181,1",POINT (37.5753675 48.2663503),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a6""]",сорняк6,10016600006099000000
"255,228,181,1",POINT (37.5740116 48.2666663),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a7""]",сорняк7,10016600006099000000
"255,228,181,1",POINT (37.5726426 48.266973),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a8""]",сорняк8,10016600006099000000
"255,228,181,1",POINT (37.5712868 48.267289),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a9""]",сорняк9,10016600006099000000
"255,228,181,1",POINT (37.5699174 48.2676047),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a10""]",сорняк10,10016600006099000000
"255,228,181,1",POINT (37.5685618 48.2679116),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a11""]",сорняк11,10016600006099000000
"255,228,181,1",POINT (37.5671924 48.2682273),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a12""]",сорняк12,10016600006099000000
"255,228,181,1",POINT (37.5658365 48.2685431),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.05.30.912413.kml.ldk"", ""\u0441\u043e\u0440\u043d\u044f\u043a13""]",сорняк13,10016600006099000000
"247,247,247,1",POINT (37.5908969 48.2502455),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04301""]",ширма1,10016600006099000000
"247,247,247,1",POINT (37.5911693 48.2511123),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04302""]",ширма2,10016600006099000000
"247,247,247,1",POINT (37.591455 48.2519881),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04303""]",ширма3,10016600006099000000
"247,247,247,1",POINT (37.5917275 48.2528548),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04304""]",ширма4,10016600006099000000
"247,247,247,1",POINT (37.5920131 48.2537307),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04305""]",ширма5,10016600006099000000
"247,247,247,1",POINT (37.5922856 48.2545974),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04306""]",ширма6,10016600006099000000
"247,247,247,1",POINT (37.5925713 48.2554733),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04307""]",ширма7,10016600006099000000
"247,247,247,1",POINT (37.5928438 48.25634),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04308""]",ширма8,10016600006099000000
"247,247,247,1",POINT (37.5931163 48.2572067),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u04309""]",ширма9,10016600006099000000
"247,247,247,1",POINT (37.593402 48.2580826),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043010""]",ширма10,10016600006099000000
"247,247,247,1",POINT (37.5936745 48.2589493),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043011""]",ширма11,10016600006099000000
"247,247,247,1",POINT (37.5939603 48.2598251),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043012""]",ширма12,10016600006099000000
"247,247,247,1",POINT (37.5942328 48.2606919),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043013""]",ширма13,10016600006099000000
"247,247,247,1",POINT (37.5945186 48.2615677),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043014""]",ширма14,10016600006099000000
"247,247,247,1",POINT (37.5947911 48.2624344),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043015""]",ширма15,10016600006099000000
"247,247,247,1",POINT (37.5950637 48.2633011),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043016""]",ширма16,10016600006099000000
"247,247,247,1",POINT (37.5953495 48.264177),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043017""]",ширма17,10016600006099000000
"247,247,247,1",POINT (37.5956221 48.2650437),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043018""]",ширма18,10016600006099000000
"247,247,247,1",POINT (37.5959079 48.2659195),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043019""]",ширма19,10016600006099000000
"247,247,247,1",POINT (37.5961805 48.2667862),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043020""]",ширма20,10016600006099000000
"247,247,247,1",POINT (37.5964663 48.2676621),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043021""]",ширма21,10016600006099000000
"247,247,247,1",POINT (37.5967389 48.2685288),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043022""]",ширма22,10016600006099000000
"247,247,247,1",POINT (37.5970115 48.2693955),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043023""]",ширма23,10016600006099000000
"247,247,247,1",POINT (37.5972974 48.2702714),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043024""]",ширма24,10016600006099000000
"247,247,247,1",POINT (37.59757 48.2711381),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043025""]",ширма25,10016600006099000000
"247,247,247,1",POINT (37.5978559 48.2720139),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043026""]",ширма26,10016600006099000000
"247,247,247,1",POINT (37.5981286 48.2728806),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043027""]",ширма27,10016600006099000000
"247,247,247,1",POINT (37.5984147 48.2737475),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043028""]",ширма28,10016600006099000000
"247,247,247,1",POINT (37.5986871 48.2746232),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043029""]",ширма29,10016600006099000000
"247,247,247,1",POINT (37.5989733 48.27549),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043030""]",ширма30,10016600006099000000
