color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_orig,milgeo:meta:creator_url,milgeo:meta:date,milgeo:meta:desc,milgeo:meta:icon,milgeo:meta:name,milgeo:meta:observation_datetime,name,observation_datetime,outline-color,sidc
"128,0,128,1",POINT (37.5475273 48.4215001),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e2""]","""2025-05-16T21:45:00""",Горло2,2025-05-16T21:45:00,,10016600006099000000
"128,0,128,1",POINT (37.5473351 48.4224061),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e3""]","""2025-05-16T21:45:10""",Горло3,2025-05-16T21:45:10,,10016600006099000000
"128,0,128,1",POINT (37.5470735 48.4232991),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e4""]","""2025-05-16T21:45:18""",Горло4,2025-05-16T21:45:18,,10016600006099000000
"128,0,128,1",POINT (37.5468852 48.4241668),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e5""]","""2025-05-16T21:45:33""",Горло5,2025-05-16T21:45:33,,10016600006099000000
"128,0,128,1",POINT (37.5467031 48.4250694),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e6""]","""2025-05-16T21:45:41""",Горло6,2025-05-16T21:45:41,,10016600006099000000
"128,0,128,1",POINT (37.5464789 48.4259574),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e7""]","""2025-05-16T21:45:49""",Горло7,2025-05-16T21:45:49,,10016600006099000000
"128,0,128,1",POINT (37.5462958 48.4268503),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e8""]","""2025-05-16T21:45:55""",Горло8,2025-05-16T21:45:55,,10016600006099000000
"128,0,128,1",POINT (37.5461112 48.4277539),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e9""]","""2025-05-16T21:46:05""",Горло9,2025-05-16T21:46:05,,10016600006099000000
"128,0,128,1",POINT (37.5459243 48.4286553),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e10""]","""2025-05-16T21:46:12""",Горло10,2025-05-16T21:46:12,,10016600006099000000
"128,0,128,1",POINT (37.5457154 48.4295243),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e11""]","""2025-05-16T21:46:21""",Горло11,2025-05-16T21:46:21,,10016600006099000000
"128,0,128,1",POINT (37.5455056 48.4304407),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e12""]","""2025-05-16T21:46:31""",Горло12,2025-05-16T21:46:31,,10016600006099000000
"128,0,128,1",POINT (37.5453347 48.4313154),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e13""]","""2025-05-16T21:46:42""",Горло13,2025-05-16T21:46:42,,10016600006099000000
"128,0,128,1",POINT (37.545159 48.4321897),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e14""]","""2025-05-16T21:46:51""",Горло14,2025-05-16T21:46:51,,10016600006099000000
"128,0,128,1",POINT (37.5449839 48.4331069),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e15""]","""2025-05-16T21:47:00""",Горло15,2025-05-16T21:47:00,,10016600006099000000
"128,0,128,1",POINT (37.5447732 48.4339669),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e16""]","""2025-05-16T21:47:08""",Горло16,2025-05-16T21:47:08,,10016600006099000000
"128,0,128,1",POINT (37.5445484 48.4348659),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e17""]","""2025-05-16T21:47:16""",Горло17,2025-05-16T21:47:16,,10016600006099000000
"128,0,128,1",POINT (37.5444379 48.4358491),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e18""]","""2025-05-16T21:47:27""",Горло18,2025-05-16T21:47:27,,10016600006099000000
"128,0,128,1",POINT (37.5442566 48.4366785),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0413\u043e\u0440\u043b\u043e"", ""\u0413\u043e\u0440\u043b\u043e19""]","""2025-05-16T21:47:38""",Горло19,2025-05-16T21:47:38,,10016600006099000000
"128,0,128,1",POINT (37.5442755 48.4180678),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04381""]","""2025-05-16T21:39:45""",Очки1,2025-05-16T21:39:45,,10016600006099000000
"128,0,128,1",POINT (37.5440922 48.4189212),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04382""]","""2025-05-16T21:39:59""",Очки2,2025-05-16T21:39:59,,10016600006099000000
"128,0,128,1",POINT (37.5439146 48.4197938),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04383""]","""2025-05-16T21:40:10""",Очки3,2025-05-16T21:40:10,,10016600006099000000
"128,0,128,1",POINT (37.5437106 48.420717),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04384""]","""2025-05-16T21:40:17""",Очки4,2025-05-16T21:40:17,,10016600006099000000
"128,0,128,1",POINT (37.5435341 48.421569),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04385""]","""2025-05-16T21:40:25""",Очки5,2025-05-16T21:40:25,,10016600006099000000
"128,0,128,1",POINT (37.5433383 48.4224875),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04386""]","""2025-05-16T21:40:33""",Очки6,2025-05-16T21:40:33,,10016600006099000000
"128,0,128,1",POINT (37.5431327 48.4233837),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04387""]","""2025-05-16T21:40:40""",Очки7,2025-05-16T21:40:40,,10016600006099000000
"128,0,128,1",POINT (37.5429571 48.4242997),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04388""]","""2025-05-16T21:40:50""",Очки8,2025-05-16T21:40:50,,10016600006099000000
"128,0,128,1",POINT (37.5427753 48.4251456),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u04389""]","""2025-05-16T21:40:59""",Очки9,2025-05-16T21:40:59,,10016600006099000000
"128,0,128,1",POINT (37.5425915 48.4260355),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043810""]","""2025-05-16T21:41:08""",Очки10,2025-05-16T21:41:08,,10016600006099000000
"128,0,128,1",POINT (37.5424056 48.4269419),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043811""]","""2025-05-16T21:41:18""",Очки11,2025-05-16T21:41:18,,10016600006099000000
"128,0,128,1",POINT (37.5422236 48.4278316),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043812""]","""2025-05-16T21:41:28""",Очки12,2025-05-16T21:41:28,,10016600006099000000
"128,0,128,1",POINT (37.542021 48.4287046),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043813""]","""2025-05-16T21:41:45""",Очки13,2025-05-16T21:41:45,,10016600006099000000
"128,0,128,1",POINT (37.5418216 48.4296169),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043814""]","""2025-05-16T21:41:56""",Очки14,2025-05-16T21:41:56,,10016600006099000000
"128,0,128,1",POINT (37.5415956 48.4305081),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043815""]","""2025-05-16T21:42:13""",Очки15,2025-05-16T21:42:13,,10016600006099000000
"128,0,128,1",POINT (37.5414116 48.4313645),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043816""]","""2025-05-16T21:42:23""",Очки16,2025-05-16T21:42:23,,10016600006099000000
"128,0,128,1",POINT (37.5412395 48.4322522),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043817""]","""2025-05-16T21:42:39""",Очки17,2025-05-16T21:42:39,,10016600006099000000
"128,0,128,1",POINT (37.5410349 48.4331477),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043818""]","""2025-05-16T21:42:54""",Очки18,2025-05-16T21:42:54,,10016600006099000000
"128,0,128,1",POINT (37.5408292 48.4340152),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043819""]","""2025-05-16T21:43:04""",Очки19,2025-05-16T21:43:04,,10016600006099000000
"128,0,128,1",POINT (37.5406321 48.434949),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043820""]","""2025-05-16T21:43:17""",Очки20,2025-05-16T21:43:17,,10016600006099000000
"128,0,128,1",POINT (37.5404351 48.4358711),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u041e\u0447\u043a\u0438"", ""\u041e\u0447\u043a\u043821""]","""2025-05-16T21:43:29""",Очки21,2025-05-16T21:43:29,,10016600006099000000
"128,0,128,1",POINT (37.537323 48.4145659),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0421\u0432\u044f\u0437\u044c"", ""\u0421\u0432\u044f\u0437\u044c1""]","""2025-05-16T16:06:28""",Связь1,2025-05-16T16:06:28,,10016600006099000000
"128,0,128,1",POINT (37.5371138 48.4154155),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0421\u0432\u044f\u0437\u044c"", ""\u0421\u0432\u044f\u0437\u044c2""]","""2025-05-16T16:06:40""",Связь2,2025-05-16T16:06:40,,10016600006099000000
